Unnamed: 0,date,score,reviews,sentiment
7223,2024-05-10 06:30:18,1,달력 시스템 멋대로 바꾼거 개불편함,9
7224,2024-05-10 14:27:04,1,너무나도 불편하고 결제 방식에서 국민카드 비자 마스타 아니면 안되고 인증 절차 방식도 맘에 안들고 뭔가 개인정보 유출되는 느낌이 팍 팍 들음,9
7225,2024-05-11 05:52:00,1,지도가 보이지 않습니다,7
7226,2024-05-11 12:00:15,2,안드로이드 url로 어플 연결이 안되어 굉장히 불편함 특정 숙소를 따로 검색할 수가 없어서 개선 필요함 호스트 글 내용 복사를 왜 못하게 해놨는지 이해가 안됨,9
7227,2024-05-13 19:04:09,2,여러곳을 다녀보고 최종 결론입니다 일단 대체적으로 숙소의 청결이 가장 문제입니다 바닥 주방 소파등 거의 85가 청소가 제대로 안되어 있다는 느낌입니다 다음으로 실내화는 없는곳이 태반입니다 서울경기쪽으론 주차장 문제가 심각합니다 잘 확인하시고 예약하시길요,7
7228,2024-05-14 11:10:14,5,처음해보는건데 괜찬은것 같아요,0
7229,2024-05-15 18:08:49,4,예약시 결제할때 카드 등록하다가 나가지면 선택한 집을 예약을 10분 동안 못하네요 예약하는동안 다른 사람이 못가져가게 하거나 트랜잭션 관리 하려고 만든 기능 같은데 당사자가 실수로 나가면 예약 진행을 기다렸다가 다시 가능해질때 해야하는게 힘드네요,9
7230,2024-05-15 21:09:31,1,개인정보수정에서 이메일을 바꿔도 1도 안들어먹네요,9
7231,2024-05-21 00:02:54,4,좋은가격에 좋은숙소 고르기 편하다,5
7232,2024-05-21 12:34:04,5,알기쉽다,6
7233,2024-05-23 20:04:22,2,너무 복잡함 얼굴은 왜궁금해하는지,9
7234,2024-05-24 17:58:26,1,쓸때없는 개인정보를 너무 많이 요구함,9
7235,2024-05-25 09:23:07,3,수수료 너무비싸요,9
7236,2024-05-29 11:01:04,1,무조건 체크인 시에 숙소 사진 및 영상등을 남기세요 호스트가 갑자기 청소기가 고장냈다면서 보상요구 하는데 증거 자료 없다며 게스트에게 책임을 뒤집어 씌웁니다 게스트 잘못된 증거 제시해달래도 무시하며 자기들이 결정했다며 마무리 합니다 저는 9년 사용했다가 삭제하며 떠납니다 으로는 호텔이나 리조트만 이용하는게 좋을 것 같드는 생각이 드네요 혹시 사용하시는 분들은 체크인시 자료 잘 남겨두시기를 바랍니다,9
7237,2024-05-31 12:09:33,5,굿굿,0
7238,2024-06-03 18:03:54,5,너무 편해요,0
7239,2024-06-04 10:09:10,5,좋은숙소 잘보고있어요,1
7240,2024-06-06 16:05:40,1,중국 좀 다시 오픈하세요 이제 코로나 끝난지가 언젠데 평생 오픈 안하실 거예요,9
7241,2024-06-07 15:14:08,1,숙소 잘못 예약해서 바로 취소 했는데 환불 못받음 환불 못받는다는 것도 보이지도 않고 정작 취소 후 환불 요청하니 거절당해서 17만원 그냥 강탈 당함 제대로 된 위치도 예약해야나오고 사기어플 업체 절대 사용 안함,9
7242,2024-06-07 20:44:51,5,사용하기편하고좋아요,0
7243,2024-06-10 09:57:50,5,편리합니다,0
7244,2024-06-11 23:04:09,5,굳굳,0
7245,2024-06-11 23:35:46,5,사용하기에 너무 편리함,0
7246,2024-06-14 20:59:09,1,결제방식도 구리고인증방식도 구리고,9
7247,2024-06-15 15:22:47,5,최거,5
7248,2024-06-16 13:59:54,1,별로임,9
7249,2024-06-16 16:17:46,1,전화번호 등록도 불가능해서 예약안되는앱,9
7250,2024-06-17 19:30:41,5,좋습니다,0
7251,2024-06-18 16:31:16,4,사용하기 편함,0
7252,2024-06-18 23:38:49,1,오랜만에 사용하려고 인증하다가 포기 1 실패면 실패사유가 나와야되는데 그런거 없고 2 인증방법 설명에는 그 흔한 레퍼런스 이미지 조차도 없음 3 고객센터 연락했는데 자동인증외에 방법이 없는지 담당팀에 인폼 후 피드백갈거라고 하고 피드백도 전화나 문자가 아닌 메일로만 된다고 해서 몇시간동안 메일 확인했으나 피드백없음 4 담당팀에 다이렉트로 연락 불가 5 다시 전화걸었으나 한국어 담당자없다고 하나 앱에서 메시지로 똑같은 내용 반복 회신 6 리뷰 확인 시 이런 클레임이 산더미나 해결할 방법 강구도 안 하는 듯 함 바로 찍은 이미지로 새로 민증면허증여권 업데이트 후에 그 상태와 똑같이 세팅하고 본인사진까지 찍어야 가능할 듯 바로 인증되시면 하시고 아니면 쓰지 마세요 예전에 잘 쓰던 앱 오랜만에 쓸랬는데 신생앱에서도 없는 말도 안되는 문제 및 대응이 그 에어비앤비에 있다는 것에 충격받고 아고다로 선회 별 1개도 아까우나 후기땜에 줍니다,9
7253,2024-06-19 17:23:31,3,결재하는데 너무 복잡하네요,9
7254,2024-06-20 10:20:24,4,원하는 위치와 일정에 맞는 숙소 찾기가 편리하며 예약하기 전에 선호하는 여러 숙소를 다양하게 선택해 놓고 검토할 수 있어서 좋았습니다 정확한 숙소 위치는 예약이 완료된 후에나 알 수 있는 점이 조금 아쉽습니다,6
7255,2024-06-20 15:16:49,5,쉬어요 다양한 선택지가 있어 좋아여,0
7256,2024-06-20 22:51:52,1,서울숙소 예약하려 미국기업에 신분증셀카 헌납해야하는 현실,9
7257,2024-06-21 11:45:10,5,좋아요,0
7258,2024-06-22 05:58:50,5,정말 편합니다,1
7259,2024-06-23 21:16:22,1,별로임,9
7260,2024-06-25 08:58:18,2,어플은 완전히 버리신건가요 뭐만 하면 에러 뜨고 쓰기가 어렵네요,9
7261,2024-06-27 18:00:34,1,본인인증이 해결이 안됩니다,9
7262,2024-06-27 19:37:10,1,단언컨대 내가 사용한 숙소 어플 중 최악의 쓰레기,9
7263,2024-06-27 20:34:50,5,시간가는줄 모르겠어요,7
7264,2024-06-29 13:55:24,2,카드사용시 미국 달러로 승인되는것이 불안합니다 국내숙소결재는 바로 국내원화로 처리되면 좋겠습니다,10
7265,2024-07-01 23:46:34,1,바로 취소해도 사용 수수료를 과하게 부과하는 도둑 같은 정책,9
7266,2024-07-07 18:38:33,1,회원가입과 로그인이 분리되어 있지 않음 로그인을 누르면 이미 계정이 존재한다며 다른계정으로 로그인을 하라고함 로그인 시도 계정이 존재하니 다른계정으로 로그인하세요 이게 도대체 무슨 소리인지 로그인을 누르면 자동으로 회원가입페이지로 넘어가는 것으로 보임 기존 아이디가 있을경우 로그인이 불가능한 상태임,9
7267,2024-07-09 12:54:02,1,어이 없는 시스템 돈만 날립니다 사기수준 5분만에 10만원 날림 앱 평가 읽어 볼껄 실수로 예약버튼을 누르는 순간 당신의 돈이 사라질겁니다,7
7268,2024-07-11 15:18:41,1,쓰레기 같은 숙소만 올려 놓고 수수료만 뜯을라고,9
7269,2024-07-16 15:23:18,1,시스템오류가 자주일어나는데 발생시 아무런 책임을 지지않음고객센터직원은 원칙적인 답변뿐 아무런 해결방법이 없음한국에 고객센터외 문의할곳도 방문할곳도 없음검색도 안되고알려주지도 않음절대 비추,9
7270,2024-07-16 22:12:07,1,지역 검색해서 숙소를 고르면 원하지 않는 지역 이 너무 많이 나와 필터가 제대로 안됨,9
7271,2024-07-19 11:50:38,4,인원설정수정하려는데 찾을수가없네요 어플사용이 이렇게 어렵다니 아 보통 미리 지정을 하게 되있어서 많이헤맸네요 빠른안내 감사합니다,1
7272,2024-07-21 11:08:44,1,앱이 왜 먹통인가요 낼 여행이고 호스트 메세지 왔는데 무한로딩 걸려서 보지도 못해요 책임지실 건가요,9
7273,2024-08-02 15:35:10,1,에어비앤비는 규정상 외부 보증금 등 앱이나 홈페이지 외부에서 송금을 하지말라고 하면서 호스트가 외부송금을 통한 보증금 받는 것을 인정한다 중개 플랫폼이지만 책임은 지기 싫다 그리고 이로인한 문제가 발생하여도 수수료는 가져감,9
7274,2024-08-02 18:36:31,3,조금 않좋은 숙소도 있지만 대체적으론 준수함,5
7275,2024-08-04 10:51:10,5,편리,7
7276,2024-08-11 08:07:31,1,방예약하는데 무슨 신분증 앞뒷면에 얼굴사진까지 찍으라고 난리인지 적당히가 없네,9
7277,2024-08-17 23:58:07,5,숙소 찾는 것이 매우 편리합니다,5
7278,2024-08-20 14:53:02,1,아니 70 환불해준다고 고객센터에서 63만원 환불처리 도와준다고 입금 될 거라더니 다시 전화와서는 갑자기 13만원이 수수료 비용으로 나간다고 50만원만 된다는데 말이되나,9
7279,2024-08-22 23:22:43,1,푸시 광고 꺼도 자꾸떠,9
7280,2024-08-25 21:19:51,1,가족여행으로 많이 사용했었고 슈퍼호스트로까지 숙소를 운영중에 갑자기 일방적으로 달력을 차단당해서 영업을 못하게 하고 본인 재인증을 하라고 하여 신분증을 다시 제출 하였는데도 신분증 확인에 반나절동안 진행이 안되어 고객센터에 문의하니 신분증 제출 후 셀카인증이 안되어서 그렇다고 하고 셀카인증 사이트를 알려주어 접속해도 마찬가지고 어플 최신 버전도 확인하고 어플 재설치도 했으나 셀카인증단계로 안 넘어가고 계속 신분증 확인중으로만 뜹니다 문제는 시스템이나 최신 어플에 문제가 있을 수 있는데 영업중인 제 숙소는 달력이 차단되어 풀어주지를 않네요 이렇게 일방적으로 호스트에게 피해를 주는게 정상입니까 아무리 달력 차단 부터 해제해 달라고 해도 기다리라고만,9
7281,2024-08-29 17:18:39,5,좋아요 예약이 편해요,0
7282,2024-08-30 22:28:43,5,굿,0
7283,2024-08-31 02:06:53,1,에어비앤비에 너무 더럽고 오래된 여관이나 고시텔 빼면 안됩니까 보통 모텔 여관을 motel이라고 하는 줄 알았는데 inn이라고도 하더라구요 하아 자면서 바선생이랑 자다가 시체가 침대배게 옆에 있음 극소름인데 주인말로는 미안하다고 다른 방 주겠다고는 하지만 비도오고 숙소에 나갈 수가 없었는데 이 모든 것이 저의 무지함으로 그렇다 쳐도 진짜 인간적으로 고시텔은 그렇다쳐도 좀비가 나올만한 여관들은 뺍시다 애어비앤비 당사자들은 초심으로 돌아가 장사하세여,9
7284,2024-08-31 18:19:07,1,게스트 인원이 2명으로 설정 되어있는데 1명으로 변경하는게 안됩니다 그리고 위시리스트에서 가격이 안뜨는 숙박업소는 뭔가요,9
7285,2024-09-01 11:15:05,1,제발 서버 안정화좀 시키세요,9
7286,2024-09-06 22:08:49,5,모처럼 광주인근에서 모임을 이 숙소를 이용했는데 사장님의 친절과 각종 편의시설 이용에 협조해 주셔서 감사드립니다 모든 시설이 깨끗하고 주변이 조용하고 시골정취가 느껴져서 너무좋았습니다,1
7287,2024-09-13 10:59:14,5,결제가 편해짐,0
7288,2024-09-13 23:34:15,1,앱업데이트후 전화번호 인증이 안됩니다 이미 사용중인 번호라고 에러 메시지가 뜹니다,9
7289,2024-09-14 05:01:51,1,진짜 결제하기 힘듦 다시는 이용못할 앱 새벽에 결제하려다 빡침,9
7290,2024-09-17 11:00:30,4,에어비앤비 점검이 있는걸까요 호스트및 게스트인데요 계속 에러가나서 앱 삭제후 재설치 했으나 로그인 자체에 에러가 나네요,9
7291,2024-09-20 03:31:38,1,알림이 없는데 알림표시로 어그로 끌어서 삭제한,9
7292,2024-09-22 16:43:04,1,진짜 이건 말도 안됩니다 예약을 했고 확정이 됬다는 연락을 받았습니다 도착하고 나서 체크인을 위해서 호스트에게 연락을 했지만 연락이 되질 않았습니다 고객센터에도 문의를 했지만 그곳에서는 어이 없는 소리만 할뿐이었습니다 혼자서 떠난 외국에서 길거리에 한시간 이상을 기다리라는 말뿐이었습니다 호스트의 권리는 다 챙겨주면서 정작 이용객에 대한 관리는 전혀 되지 않았습니다 확정은 되서 환불은 해줄수 없다고 한시간 뒤에도 연락이 안되면 환불을 해주겠다고 합니다 낮이라면 어떻게 넘겼겠지만 해가지고 늦은 저녁시간에 캄캄한 곳에서 한시간을 기다려서야 환불도 되고 그제야 다른곳을 구해서 가라고 하더군요 진짜 관리 똑바로 하세요 더이상 이용하지는 않을 생각입니다,9
7293,2024-09-23 00:52:01,1,몰카가 의심 되는 숙소 조삼 하세요 라는 호스텔 오사카 숙소 가는분 의심 해볼만함 일단 거울이 쎄함 몰카거울 같음 전자기장 검사해봄 유독 거울만 높게 나옴,10
7294,2024-09-27 23:52:06,5,서비스팀의 대응이 감동적입니다 호스트가 개판인데 서비스팀이 대신 수습해주셨습니다 전화 받으신분 이름을 잊었는데 회사에서 이글 읽으시면 그분 상주세요 감사합니다,1
7295,2024-09-28 15:19:19,5,새로운 경험을 만드는 플랫폼,5
7296,2024-09-28 17:09:29,5,사이트가 번역이되어서 편리하고 즉각적인조치 감탄,0
7297,2024-09-29 15:59:29,1,인증 수단이 최악이에요 사진 제공하고 싶지 않습니다,9
7298,2024-09-30 01:13:07,1,개인정보 강요,9
7299,2024-09-30 15:48:42,4,사진보낼때 폴더선택이3개뿐이 안돼네요 업데이트 전에는 갤러리의 모든 폴더가 선택돼서 게스트에게 사진 보내기 편리했으나 업데이트이후 사진보내기가 너무 불편해짐 왜 이렇게 했을까 개발자 분이 생각한번 하세요,7
7300,2024-09-30 20:55:16,1,신분증 인증 요새 누가 신분증 들고 다닙니까 휴대폰에 다 저장해놓고 쓰는대 휴대폰에 저장되있는걸로 인증도 안되고 앞면 사진 찍는건 알겠는대 뒷면은 도대체 왜 필요 한건가요 숙소한번 예약하기 뭣같내요,9
7301,2024-10-01 09:07:12,5,예약이 편리합니다,1
7302,2024-10-02 11:38:51,4,인증이번거롭다,9
7303,2024-10-02 22:56:23,4,사실적인 정보검증이 필요합니다,7
7304,2024-10-03 08:46:59,3,수수료좀 낮춰줘,9
7305,2024-10-03 13:09:38,1,야 빨리 사진첩 이미지 제공하는 거 원래대로 안해놔 무슨 12년도 앱 처음 나올 때 실수를 하냐 사진첩에 들어가면 직접 찍은 거 밖에 선택 안된다고 갤러리에서 선택하기 기능 돌려노 이것들아,9
7306,2024-10-03 15:17:33,1,엄청 귀찮네요,9
7307,2024-10-03 22:37:38,1,유튜브 광고에 30초짜리 나오는데 작작좀 쳐나와라,9
7308,2024-10-04 07:49:08,5,싸게 잘다녀 올게요,1
7309,2024-10-04 10:07:01,5,첫예약했는데 간편합니다,1
7310,2024-10-04 12:27:37,4,청소비는 받지마십쇼 인간적으로 그럴거면 청소하라고 얘기를 하지말던가 청소는 하고가라하고 청소비는 받으면 어쩌라는건지,9
7311,2024-10-04 19:12:25,5,사용이 편함,5
7312,2024-10-05 06:34:42,4,50년생인데요 패키지 여행은 해봤으나 혼자 여행은 처음입니다 앱을 통해서 숙소 예약을 완료했습니다 여러번 시행착오를 했으나 친절하게 안내가 나와서 따라하다보니 성공하였습니다 나이 들었다고 포기하지 말고 도전해보세요 도전 정신만 있다면 누구나 할 수 있을 것 같습니다 감사합니다,1
7313,2024-10-05 12:30:32,5,사용하기 편리합니다,1
7314,2024-10-05 21:21:53,5,예약하기 편리해요,1
7315,2024-10-06 12:18:11,5,믿고 사용하는 에어비엔비,0
7316,2024-10-07 20:04:35,5,사용하기 편하고 다양하네요 쏘굿,0
7317,2024-10-08 15:16:27,1,쑤레기같은 인증강요,9
7318,2024-10-08 16:38:32,1,뭐이렇게 하라는게 많은지 정말짜증,9
7319,2024-10-08 16:56:10,5,이용에 불편함이 없습니다,5
7320,2024-10-08 23:59:49,1,코드짜는법만 유명하고 여러모로 불편함,9
7321,2024-10-09 17:59:13,5,신속하고 빠른 답변 감사합니다,1
7322,2024-10-10 21:15:49,1,결제에 애로사항이 많음,7
7323,2024-10-11 10:26:36,5,좋은 숙소를 알맞은 가격에 여행하기 좋아요,0
7324,2024-10-12 08:56:40,4,정보가 정확합니다 다만 주차 가능여부와 인근주차장 안내가 있으면 더 좋겠습니다,5
7325,2024-10-12 21:46:17,5,환불도 잘 되고 좋아요,0
7326,2024-10-13 14:23:10,4,서비스 자체는 좋으나 외국 서비스 특성상 현지화가 살짝 아쉬운 부분이 있음 현지 특성을 살린 옵션이 있으면 좋을듯,7
7327,2024-10-13 16:15:07,5,편리하고 안전한 것 같습니다,1
7328,2024-10-13 19:01:18,2,웹 링크에서 앱좌표로 안감 먼,5
7329,2024-10-14 18:30:46,5,빠르고 다양합니다,5
7330,2024-10-15 02:01:17,1,검색기능부터 불편한데 인증방식이나 인증시 원하는게 잘 되지도 않고 너무 귀찮음,9
7331,2024-10-15 11:38:54,5,와 너무 편해요,0
7332,2024-10-15 15:59:09,1,앱 업데이트했는데 자꾸 업데이트하라고 뜸,9
7333,2024-10-17 21:36:12,5,다양한 숙소를 저렴하게 구할 수 있어서 편리해요,1
7334,2024-10-18 13:48:34,5,편하고 좄아요,0
7335,2024-10-18 15:50:00,5,여행 때 항상 유용하게 쓰고 있는 앱 입니다,1
7336,2024-10-18 22:46:15,3,너무 까다롭게 업데이트가 되었네요 보안 때문이겠지만,7
7337,2024-10-19 17:57:11,5,호스트로서 매우 만족하는 앱 입니다,1
7338,2024-10-20 21:28:15,5,괜찮은거 같아요,5
7339,2024-10-20 22:00:36,1,결제하기 너무 불편합니다 인증도 힘듭니다,9
7340,2024-10-21 23:13:50,5,첫사용이라서 별5개 드림,0
7341,2024-10-24 11:23:52,5,유용함 편리 간편 신뢰,5
7342,2024-10-25 15:40:45,5,때때로 좋은방을 제공해줍니다,5
7343,2024-10-26 08:47:05,5,의외로 좋은 숙소가 많아서 자주 이용합니다,1
7344,2024-10-27 12:53:33,1,검색 기능이 없는 쓰레기같은 앱,9
7345,2024-10-27 15:58:01,1,결제수단이 너무 불편하고 개인정보 유출시 불안해요,9
7346,2024-10-27 23:54:44,5,환불수수료 싸게 해주세요,9
7347,2024-10-28 11:18:39,5,좋은숙소가 많네요,1
7348,2024-10-28 14:54:30,5,좋은 환경 찾기에 최적화,5
7349,2024-10-29 02:41:11,4,수수료만 조정된다면 최고의 엡입니다,5
7350,2024-10-29 19:39:04,5,다양성이 아주 맘에 듭니다,0
7351,2024-10-30 10:44:05,5,항상 잘 사용하고있습니다,1
7352,2024-10-30 21:47:41,3,본인 인증이 너무 까다롭고 귀찮게함 신분증 앞뒤 본인 사진 등록,9
7353,2024-10-30 22:57:09,1,사기치기 좋은 앱 손님에게 취소해달라하고 나몰라라하면 됨 에어비앤비 자체가 숙박업소가 아닌 집을 빌려주는 개념이고 탈세하기 좋은 그냥 불법 조장하는 앱임,9
7354,2024-10-30 23:44:27,1,앱이 잔오류가 심각하게 많음 필터랑 지역 설정해놔도 말도 안되는 방식을 뜨고 그냥 너무 불편하다,9
7355,2024-10-31 09:32:09,5,쉬운 설명과 숙소 찾기가 좋네요,1
7356,2024-11-01 01:11:45,2,아니왜 결제하고 바로취소했는데 일주일씩이나걸려요 예약확정이안됏는데 왜 돈을 가져가는거임 호스트예약수락안잡혀서 취소햇는데 대체왜 결제를가져감 바로되는것도 아니면서,9
7357,2024-11-01 01:39:29,5,매우 좋은 플랫폼 입니다,1
7358,2024-11-01 23:37:14,5,베리굳,0
7359,2024-11-03 12:47:45,5,그냥저냥,7
7360,2024-11-03 21:20:30,1,예약 한 번 하려면 인증을 몇 번을 해야 하는건지 씻기 귀찮아서 예전 사진을 쓰려는데 기어코 사진을 몇 번을 찍게 하는건지어휴,9
7361,2024-11-03 22:36:33,1,ux가 좋지 않음,7
7362,2024-11-04 12:54:17,1,관리를 하나도 안함,9
7363,2024-11-05 10:16:51,4,처음사용하는데 약간은 낯설어서,7
7364,2024-11-05 12:35:53,5,숙소는 에어비엔비죠,5
7365,2024-11-05 20:43:54,5,짱이에요,0
7366,2024-11-05 21:04:32,5,넘넘 깔끔하고 좋네요 담에도 고고씽,0
7367,2024-11-06 13:25:12,5,가성비 좋은 숙박을 예약 할수 있어요,5
7368,2024-11-06 14:23:13,1,인증 절차가 폐쇄적임,9
7369,2024-11-06 15:27:42,5,아직 이용은 안해봤지만 믾은 도움이 되었어요,1
7370,2024-11-07 15:08:29,3,검색이 너무 불편합니다 같은 곳 찾는데 옆 사람은 나오고 전 안 나오고 그러네요,9
7371,2024-11-07 23:58:15,1,진짜 남길곳이 없어서 여기라도 남김니다유튜브 광고 잘만든건 맞는데 진짜 50초짜리 광고를 5분간격으로 계속 보니 너무 화가나네요 에어비앤비 넘겨도 다른광고 20초 더보라하고 광고 뭐 신고나 차단도 없어서 뜰때마다 에어비앤비만 너무 싫어집니다,9
7372,2024-11-08 22:07:36,4,이용예약절차가 좀 불편해요,9
7373,2024-11-09 11:07:04,5,다양한 장소를 사진으로 알아보기 쉽고 비교할수있어서 여행에 적합한 곳을 찾기가 쉬었습니다 에어비앤비 앱을 통해 처음 예약해보는 거라서 실제 장소도 설명과 같기를 기대해봅니다,0
7374,2024-11-09 19:45:32,5,저는 괜찮앜는데 계속 괜찮아져,6
7375,2024-11-11 14:38:49,1,최악이다 전화번호 인증을 아무리해도 안되고 무슨 이유인지 다음단계로 잘 넘어가지 조차 않는다 그래서 나는 아고다만 이용한다 예약도 결재도 최악이다,9
7376,2024-11-11 23:27:01,1,제가 가지고 있는 삼성 탭에 어플이 깔리지 않습니다 테블릿과 호환이 안된다는 문구가 뜨는데 왜 그럴까요 다른 모든 어플은 쓰는데 블편이 없습니다,9
7377,2024-11-12 02:54:45,5,모텔을 싫어하는 나로선 너무좋다,0
7378,2024-11-12 10:30:56,5,가족이나 단체여행할때 편하고 좋아요,0
7379,2024-11-12 23:42:10,5,굿굿 편리합니다,0
7380,2024-11-14 17:52:47,5,여행 때 단기숙박뿐 아니라 장기숙박을 위한 숙소를 구하는데도 매우 유용합니다,5
7381,2024-11-14 19:27:37,4,제일 좋아요,0
7382,2024-11-14 23:03:45,5,여행의 시작점을 좋은 숙소로 시작하게되어 좋음,0
7383,2024-11-15 03:06:13,3,국제전화 차단하면 인증이 너무 어려워요,9
7384,2024-11-17 07:43:24,3,결제오류 잦음,9
7385,2024-11-17 19:03:23,5,편리하고 유용한 앱 감사합니다,1
7386,2024-11-17 23:35:07,5,좋,0
7387,2024-11-18 12:51:08,5,넘넘 편하고 좋음,0
7388,2024-11-20 00:29:53,5,선택의 폭이 넓어 좋아요,0
7389,2024-11-20 07:46:39,4,좀더 특별한 여행을 하고싶다면,5
7390,2024-11-21 20:41:49,1,아니 너무 번거로워요 숙소 예약 전 절차가 너무 많음,9
7391,2024-11-22 21:46:36,1,너무 복잡합니다,9
7392,2024-11-23 01:56:34,5,호텔이나 모텔보다 좋아요,0
7393,2024-11-23 11:10:10,5,좋음,0
7394,2024-11-23 18:23:38,5,친절하고 편리하며 정확합니다 매우 만족합니다,1
7395,2024-11-26 10:34:00,5,두번 사용했습니다 나쁘지 않고 좋은 것 같아요,0
7396,2024-11-26 10:39:16,1,상담원분들은 매우친절합니다만 앱사용이 너무 불편합니다,9
7397,2024-11-26 16:13:56,5,다양한 숙소를 한눈에 비교 검색은 물론 직접 주인과 소통할수 있는게 너무 매력있어요,0
7398,2024-11-26 19:21:29,5,검색 빠르고 가격대 및 사진 다양해 숙소 선택시 편안합니다 감사합니다,1
7399,2024-11-27 00:08:59,5,너무좋아요,0
7400,2024-11-27 00:27:03,3,카메라 고장낫는데 읹증시 사진 즉석에서 찍어야해서 짜증남,9
7401,2024-11-27 20:54:30,5,최고네요,0
7402,2024-11-28 23:36:03,1,상세페이지가 안열려요 지우고 다시 깔아도 안열리니 아예 숙소를 볼 수가 없네요 목록만 보이고 상세페이지 클릭하면 요청을 처리할 수 없다고 재시도 하라고만 나오네요,9
7403,2024-11-29 18:45:52,1,불편,9
7404,2024-11-29 22:52:33,4,갑짜기 중문으로 환경이바뀌어서 설정변경이안된다,9
7405,2024-11-30 00:59:41,1,무슨 신분증 사진까지 필요한거야 인감도장도 받지,9
7406,2024-11-30 19:27:46,4,좋음 편함,0
7407,2024-12-01 07:45:42,5,항상 만족,0
7408,2024-12-01 23:49:50,1,애초에 기술혁신 기업도 아니고 정부기관도 아니면서 신분증을 요구하니 불쾌하네요,9
7409,2024-12-02 11:35:44,5,사용이 편하네요,1
7410,2024-12-03 09:53:36,4,지도로 볼때 좀 불편함,9
7411,2024-12-03 11:55:03,3,수수료가 비싸다,9
7412,2024-12-03 23:58:15,2,자꾸 결제가 안 됩니다 분명 비자 카드로 1차 결제를 진행하려는데 결제 거부만 당하고 있습니다,9
7413,2024-12-04 13:32:35,5,다양한 숙소를 경험할수 있음,5
7414,2024-12-04 16:28:21,5,좋아용,0
7415,2024-12-04 17:51:48,5,편하고 좋아요,0
7416,2024-12-04 18:52:51,5,좋은 여행에 필수,0
7417,2024-12-04 21:43:53,5,여러 정보로 선택에 도움이 됩니다,5
7418,2024-12-05 01:23:12,5,사용하기 편해서 너무 좋아요,0
7419,2024-12-05 13:32:17,5,언제 어디나 가장 가성비 좋은 숙소를 구할 수 있어요 심지어 성수기에도,5
7420,2024-12-05 14:34:56,5,쇼호스트님 답장이 빨라요,0
7421,2024-12-08 21:59:54,3,결제 진행에오류가 많음,9
7422,2024-12-09 17:32:38,1,네이버페이 결제는 뭐 폼이세요 안되게해놓으면 왜 만들어놨어요 이리 오류가 많으면 카카오페이만 쓰게 만드세요 20분내내 결제시도했네요 뭡니까 이게,9
7423,2024-12-09 23:24:32,3,앱이 너무 버벅되요,9
7424,2024-12-10 10:43:11,5,간편하게 좋은 숙소 예약했습니다,0
7425,2024-12-10 12:50:34,4,인증 너무 귀찮아여,9
7426,2024-12-10 22:29:14,5,숙소를 찾기가 편리하고 후기를 볼수 있어서 도움이 됩니다,1
7427,2024-12-12 14:31:15,5,예약하기 편해요 너무너무 좋아요,0
7428,2024-12-12 21:05:47,1,최악,9
7429,2024-12-13 09:44:01,5,만나서 반갑습니다,0
7430,2024-12-13 11:37:47,5,에비에서 숙소는 내 감성의 몫이예요 좋아요,0
7431,2024-12-14 10:34:23,2,오류가너무많음 예약하기어려움,9
7432,2024-12-16 16:49:43,2,앱좀관리하라,9
7433,2024-12-17 16:57:58,5,아직까진 좋습니다,6
7434,2024-12-19 00:07:26,5,숙소예약할때 쵝오의 어플입니다,0
7435,2024-12-19 00:13:21,1,유저 프랜들리가 너무 부족합니다 독점이라 그런지 개발을 안하네요,7
7436,2024-12-19 09:12:59,1,1 직관적이지 않으며 기본상식에 굉장히 어긋나는 ui 2 국내이용자들의 편의성을 개무시하는 복잡하고 번거롭기 짝이없는 수십차례 진행되는 인증절차 3 숙소 제공자와 사용자만 개고생하고 안일한 태도로 수수료만 빼처먹고 뒷짐지고 서있는 에어비앤비 제작회사의 오만함 4 쓰레기같기 짝이없는 스와이프 잡오류들 총평 유저의 의견에 귀는 기울이는지 의문 피드백을 잔소리쯤으로 생각하고 발전없는 이 어플은 이번여행을 처음이자 마지막으로 삭제 후 내 인생에 적어듀 내 주변사람들에게 있어서 그들의 인생에도 다신 없을 어플이 될 예정,9
7437,2024-12-19 10:08:56,1,예약결제후 호스트 회신 기다리는 시간이 너무 김 프로필사진 요청도하고 뭐 이것저것 요청하는데 불편감 느낌 앱을 이지경으로 만들어서 서비스하는거 신기함 아이템만 좋았다뿐이지 어플 수준 너무 떨어져서 사용이 너무 불편함 호스트 편의를 위해 만들어진 앱인듯 사용자는 환불 기다리는것도 오래예약확정 기다리는것도 오래회신 기다리는것도 오래 지금 시대에 있을수 없는 속도 두번 결제 했는데 예약확정 한번도 안남 다 환불하게 생김 시간만 낭비하고 썼던 모든앱들중에 최악의 앱임 도움말 안내해줘서 상담사 연결하는데 회신도 안오고 너무 느림 두번 예약해보고 예약확정 안나서 다 환불함,7
7438,2024-12-19 21:22:57,5,세계 각 국 저렴하고 편리하게 숙소이용 좋습니다,1
7439,2024-12-22 08:45:00,4,해외의 경우 다른국가의 생활 방식을 배울수 있어서 좋습니다,1
7440,2024-12-22 14:31:54,5,다양한 편의성 제공 안전한 결제,5
7441,2024-12-24 09:04:06,5,여러 지역을 이용 할수 있는 장점 가격이 저렴한 장점 소통이 원활해서 이용이 좋다는 장점입니다,5
